Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9376559183,"Jul 2, 2023, 8:05:29 AM",Day 2: Monferrato ,Ride,"",30398,102.05,190.0,250,false,"",Kross Vento 5.0,activities/10057691840.fit.gz,,9.800000190734863,30398.0,17529.0,102049.5390625,14.732030868530273,5.8217549324035645,809.0,785.0,132.0,325.3999938964844,38.78033447265625,-0.007055393885821104,,,112.0,64.06842041015625,,146.1453094482422,,88.20350646972656,3807.0,,34.0,250.0,,,,,,,,,,,0.0,,0.0,,1.0,,1688284800.0,1.0,23.489999771118164,24.649999618530273,18.59000015258789,0.7400000095367432,1010.5999755859375,0.3700000047683716,3.0399999618530273,113.0,0.0,1688269568.0,1688325376.0,0.375,11685373.0,,0.0,1.0,0.18000000715255737,28184.73046875,4.0,,,,,0.0,3.3571135997772217,3253.199951171875,,,,,,,,,,,,media/0013d91b-d8be-4d18-aba2-56f104a4ccfd.jpg|media/fa83f575-2a65-4595-b99e-afceafd435b7.mp4|media/66a793d2-aa98-4547-83c1-f27dc75719df.jpg|media/63a8f8c4-abe4-42f0-9d9d-cefa5bd84917.jpg|media/1dc8a411-dfab-43a7-8f13-9b1a33740b64.mp4
9376563728,"Jul 2, 2023, 4:38:00 PM",Day 2: Coospo e gambe scarichi,Ride,"",5246,33.01,167.0,52,false,,Kross Vento 5.0,activities/9376563728.gpx,,9.800000190734863,5246.0,5191.0,33017.890625,12.5419921875,6.360602855682373,59.99797439575195,44.79800033569336,84.5,123.4000015258789,4.373109340667725,0.04603564739227295,,,,,,141.09298706054688,,86.5494155883789,500.94488525390625,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,,1688313600.0,1.0,30.100000381469727,31.610000610351562,18.65999984741211,0.5,1008.5900268554688,2.200000047683716,4.920000076293945,200.0,0.0,1688269312.0,1688325376.0,0.375,11685373.0,,0.0,1.0,0.1899999976158142,29928.58984375,2.0,,,,,0.0,6.293917179107666,68.19999694824219,,,,,,,,,,,,""
9428490832,"Jul 11, 2023, 4:03:25 AM",Morning Ride,Ride,"",6563,42.65,182.0,104,false,"",Kross Vento 5.0,activities/10112528019.fit.gz,,9.800000190734863,6563.0,6159.0,42649.01953125,16.225976943969727,6.924666404724121,29.0,27.0,116.5999984741211,133.8000030517578,28.683433532714844,-0.003282611258327961,,,96.0,60.81849670410156,,147.7631072998047,,104.27689361572266,1353.0,,27.0,104.0,,,,,,,,,,,0.0,,0.0,,1.0,,1689048064.0,1.0,23.260000228881836,24.440000534057617,18.690000534057617,0.7599999904632568,1017.260009765625,0.7200000286102295,2.630000114440918,88.0,0.0,1689047168.0,1689102720.0,0.875,11685373.0,,0.5199999809265137,1.0,0.019999999552965164,24010.189453125,0.0,,,,,0.0,6.498403072357178,352.0,,,,,,,,,,,,""
9505077528,"Jul 23, 2023, 5:19:19 AM",Unico giro sotto i 100 km con salite da Milano?,Ride,"",16461,92.10,184.0,222,false,"",Kross Vento 5.0,activities/10193450347.fit.gz,,9.800000190734863,16461.0,15132.0,92099.65625,15.115625381469727,6.086416721343994,504.0,536.0,137.1999969482422,518.2000122070312,37.168785095214844,-0.007817615754902363,,,99.0,61.24054718017578,,145.46202087402344,,93.325439453125,3240.0,,27.0,222.0,,,,,,5.0,,,,,0.0,273.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,5.595021724700928,1702.0999755859375,,,,,,,,,,,,media/69440ab6-fee5-4ad1-aeaf-f90f5e940a31.jpg|media/379cdb81-0d20-49a1-baf2-fd1a4631598a.jpg
9631647651,"Aug 12, 2023, 5:21:22 AM",Affezionato alla Brianza + giro turistico in centro,Ride,"",18190,94.31,181.0,174,false,"",Kross Vento 5.0,activities/10327150072.fit.gz,,9.800000190734863,18190.0,16465.0,94315.96875,13.206250190734863,5.728270053863525,571.0,586.0,150.8000030517578,534.0,18.57090950012207,0.004453113302588463,,,90.0,60.628440856933594,,138.79336547851562,,84.43769073486328,3240.0,,29.0,174.0,,,,,,5.0,,,,,0.0,297.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,5.18504524230957,2492.800048828125,,,,,,,,,,,,media/1dfa36d1-293c-4287-8031-73e131fd3c22.jpg|media/6f0a328b-5348-4511-9d40-b3d458da4777.jpg|media/36f30e93-12d4-48de-aa3f-aa7784f913ad.jpg|media/bb62a99f-e216-42e1-8a12-ac0cdc3e730c.jpg
9820526243,"Sep 10, 2023, 6:38:03 AM",Long time no see Brianza,Ride,"",13901,75.89,197.0,191,false,"",Kross Vento 5.0,activities/10527301818.fit.gz,,9.800000190734863,13901.0,12488.0,75890.0,16.600000381469727,6.077033996582031,302.0,320.0,161.60000610351562,416.3999938964844,11.45787525177002,0.0018447672482579947,,,96.0,63.43525695800781,,146.06854248046875,,89.67900848388672,2681.0,,29.0,191.0,,,,,,4.0,,,,,0.0,138.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,5.459319591522217,1336.5,,,,,,,,,,,,media/ce76b51f-d08b-4e8a-b396-e53dff1d7828.jpg
9995018619,"Oct 7, 2023, 6:18:44 AM",IL LOMBARDIA 2023,Ride,Più cicloturismo che altro,36088,143.12,191.0,255,false,"",Kross Vento 5.0,activities/10710188514.fit.gz,,9.800000190734863,36088.0,26760.0,143125.40625,14.043749809265137,5.348483085632324,797.0,844.0,101.4000015258789,632.0,47.89667510986328,0.012576383538544178,,,97.0,61.499691009521484,,137.48768615722656,,75.96385192871094,5183.0,,25.0,255.0,,,,,,6.0,,,,,0.0,706.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,3.9660110473632812,590.0,,,,,,,,,,,,media/ebc898dd-8b52-40a4-b4e1-dfcd8f756f6e.jpg|media/b499ec9e-a5c7-4cf8-b8ac-18bc97e90210.jpg|media/d4f323d6-c7ef-44ef-918b-613456dcf3b8.jpg|media/3c78a573-15a4-4a41-96c1-7f00bc0b567d.mp4|media/103dab74-f144-4a85-9b53-93d779116584.jpg
10038214479,"Oct 14, 2023, 7:38:33 AM",Se fori fori nel punto più lontano da casa,Ride,Madonna del Ghisallo,31633,130.96,174.0,285,false,,Kross Vento 5.0,activities/10755123838.fit.gz,,9.800000190734863,31633.0,22146.0,130964.46875,17.315624237060547,5.913684844970703,890.0,905.0,157.0,798.0,40.45158386230469,0.024434108287096024,,,106.0,66.59099578857422,,144.09742736816406,,89.77561950683594,4645.0,,23.0,285.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,4.1401214599609375,1385.5,,,,,,,,,,,,media/47e52596-46a9-4a27-9f7d-7dfcdba06a48.jpg|media/8cba4164-48bd-4928-a2de-5ea39a71646a.jpg
10119836648,"Oct 28, 2023, 12:39:12 PM",Treni da e per Milano,Ride,"",10054,59.09,195.0,227,false,"",Kross Vento 5.0,activities/10840148782.fit.gz,,9.800000190734863,10054.0,8503.0,59090.26171875,12.266276359558105,6.949342727661133,47.881263732910156,166.0,114.69999694824219,135.5,6.837085247039795,0.0,,,101.0,63.938575744628906,,158.5542755126953,,108.18003845214844,1566.0,,,227.0,,,,,,4.0,,,,,0.0,94.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,5.877288818359375,649.7000122070312,,,,,,,,,,,,""
10154224928,"Nov 1, 2023, 10:00:43 AM",In paradiso day 1,Ride,"",10763,58.84,193.0,195,false,"",,activities/10876234942.fit.gz,,9.800000190734863,10763.0,9330.0,58840.6015625,15.086133003234863,6.306602478027344,780.0,773.0,-11.600000381469727,151.8000030517578,39.146881103515625,0.017334969714283943,,,,,,153.1819610595703,,113.85560607910156,2186.0,,32.0,195.0,,,,,,3.0,,,,,0.0,77.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.466933250427246,0.0,,,,,,,,,,,,media/51d673f5-6318-4a74-a8db-dba37a06fd44.jpg|media/bd97033a-b8d8-4239-8195-3f8077ffce80.jpg|media/b574f843-70e9-4eb3-985d-05d59e708b1a.jpg
10154234247,"Nov 2, 2023, 9:00:41 AM",A spasso day 2,Ride,"",18635,68.10,177.0,116,false,"",,activities/10876244654.fit.gz,,9.800000190734863,18635.0,12758.0,68104.640625,14.638280868530273,5.338191032409668,1014.0,986.0,4.800000190734863,469.6000061035156,35.21017837524414,0.037589214742183685,,,,,,133.805908203125,,92.97408294677734,2370.0,,31.0,116.0,,,,,,2.0,,,,,0.0,60.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.654662847518921,10.199999809265137,,,,,,,,,,,,media/fa8a1d06-398e-41e7-bcbe-a5ba0b326d8b.jpg|media/05e820d8-91ab-44b1-9cbc-84767fb4a4c8.jpg
10164762518,"Nov 5, 2023, 9:39:10 AM",Morning Ride,Ride,"",13114,76.35,183.0,152,false,"",Kross Vento 5.0,activities/10887319089.fit.gz,,9.800000190734863,13114.0,11637.0,76353.890625,14.48828125,6.561303615570068,334.8225402832031,453.0,122.80000305175781,388.29998779296875,8.045254707336426,-0.0001309690997004509,,,97.0,65.68362426757812,,143.00779724121094,,101.82703399658203,1718.0,,,152.0,,,,,,5.0,,,,,,210.0,0.0,,1.0,,,,,,,,,,,,,,,,11685373.0,,,,,,,,,,,0.0,5.822319030761719,1509.4000244140625,,,,,,,,,,,,""
10201839698,"Nov 11, 2023, 7:03:05 PM",Prima Zwiftata,Virtual Ride,"",1511,13.20,179.0,37,false,"",Scott Addict RC (virtual),activities/10925837994.fit.gz,,9.800000190734863,1511.0,1511.0,13199.470703125,13.020000457763672,8.735586166381836,48.0,0.0,-6.199999809265137,15.600000381469727,5.538461685180664,-0.0030304177198559046,,,111.0,78.37596893310547,,157.14854431152344,,143.79576110839844,207.0,,,37.0,,,,,,2.0,,,155.0,1512.0,0.0,7.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.735586166381836,0.0,,,,,,,,,,,,""
10201843025,"Nov 11, 2023, 7:34:19 PM",Evening Ride,Virtual Ride,"",1454,11.12,172.0,24,false,"",Scott Addict RC (virtual),activities/10925841451.fit.gz,,9.800000190734863,1454.0,1454.0,11125.0400390625,11.9399995803833,7.651334285736084,50.0,0.0,51.599998474121094,64.5999984741211,5.217391490936279,0.08269663155078888,,,106.0,73.45700073242188,,150.2137908935547,,113.04000091552734,156.0,,,24.0,,,,,,3.0,,,124.0,1455.0,0.0,12.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.651334285736084,0.0,,,,,,,,,,,,""
10201845226,"Nov 11, 2023, 8:05:55 PM",Night Ride,Virtual Ride,"",1392,9.71,183.0,33,false,"",Scott Addict RC (virtual),activities/10925843828.fit.gz,,9.800000190734863,1392.0,1227.0,9715.7998046875,16.65999984741211,7.918337345123291,80.0,0.0,278.79998779296875,317.20001220703125,9.16030502319336,-0.02058502659201622,,,117.0,85.47123718261719,,159.2295684814453,,135.0841522216797,158.0,,,33.0,,,,,,4.0,,,147.0,1393.0,0.0,13.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.97974157333374,0.0,,,,,,,,,,,,""
10218906551,"Nov 14, 2023, 6:21:32 PM",Zwift - Rolling Roads in Innsbruck,Virtual Ride,"",6183,30.86,186.0,143,false,"",Scott Addict RC (virtual),activities/10943566221.fit.gz,,9.800000190734863,6183.0,6065.0,30864.150390625,22.298046112060547,5.088895320892334,830.0,0.0,279.79998779296875,695.7999877929688,13.333565711975098,0.04147212207317352,,,117.0,79.59193420410156,,154.5092010498047,,128.35244750976562,741.0,,,143.0,,,,,,,,,136.0,6184.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,4.991775989532471,0.0,,,,,,,,,,,,media/0d0c16e6-9601-40a3-9bbc-cc6990a494b2.jpg|media/62eeed7d-3590-4444-ace7-d8e0d699f822.jpg|media/39019773-99e6-425a-83b2-96160b08077f.jpg
10224952456,"Nov 15, 2023, 6:09:35 PM",Zwift - FTP Test in France,Virtual Ride,"",6055,40.11,191.0,87,false,"",Scott Addict RC (virtual),activities/10949813503.fit.gz,,9.800000190734863,6055.0,5914.0,40110.671875,16.769922256469727,6.782325267791748,391.0,0.0,10.399999618530273,120.80000305175781,11.87021541595459,0.011468270793557167,,,114.0,78.28754425048828,,142.31344604492188,,113.59000396728516,639.0,,,87.0,,,,,,,,,134.0,6056.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.624388217926025,0.0,,,,,,,,,,,,media/a4834e51-7b64-454e-861d-c65b828b3549.jpg
10235415001,"Nov 17, 2023, 5:57:57 PM",Zwift - Quick 2 by 2 in London,Virtual Ride,"",2095,14.28,174.0,25,false,"",Scott Addict RC (virtual),activities/10960715337.fit.gz,,9.800000190734863,2095.0,1831.0,14285.5302734375,11.679980278015137,7.802037239074707,62.0,0.0,11.600000381469727,26.200000762939453,7.575645446777344,-0.049000632017850876,,,118.0,87.65910339355469,,141.8592529296875,,108.95619201660156,191.0,,,25.0,,,,,,,,,120.0,2083.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.818868637084961,0.0,,,,,,,,,,,,media/21947113-e2d6-4879-a181-bd2cbf735673.jpg|media/0e391c51-1e42-42e3-b960-7c6839d70e16.jpg
10259290714,"Nov 21, 2023, 7:27:43 PM",Zwift - 2h in Z2 on Tempus Fugit in Richmond,Virtual Ride,"",7211,51.42,182.0,95,false,"",Scott Addict RC (virtual),activities/10985565069.fit.gz,,9.800000190734863,7211.0,7211.0,51421.69921875,17.49609375,7.131008148193359,487.0,0.0,4.199999809265137,64.5999984741211,16.529483795166016,0.017891282215714455,,,123.0,82.3362045288086,,142.72752380371094,,115.27122497558594,794.0,,,95.0,,,,,,,,,131.0,7212.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.131008148193359,1706.4000244140625,,,,,,,,,,,,media/960e96de-7bcb-4049-b486-1e193de571c9.jpg|media/bbdec19d-210f-412e-91e2-cce677ed9aa7.jpg|media/6973a0ac-675a-4886-a19c-f8bbcf6f0d95.jpg|media/be2e5e05-7424-45de-96b1-c2ea4b2655ce.jpg
10275191266,"Nov 24, 2023, 7:02:07 PM",Zwift - Zwift Academy: Workout 1 | Explosive 30s in Yorkshire,Virtual Ride,"",2564,13.03,185.0,34,false,"",Scott Addict RC (virtual),activities/11002107664.fit.gz,,9.800000190734863,2564.0,2564.0,13034.150390625,17.695995330810547,5.083521842956543,260.0,0.0,97.0,182.60000610351562,23.23306655883789,0.26545649766921997,,,168.0,74.8206558227539,,143.32374572753906,,106.62435150146484,257.0,,,34.0,,,,,,,,,140.0,2565.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,5.083521842956543,0.0,,,,,,,,,,,,media/3ea79db7-0613-4a31-9ab3-cd0c88eea33b.jpg|media/a2532aa2-3837-44c3-974c-7b9b76add574.jpg|media/eb428be3-928c-4a27-89cd-4cd6dc6b58cc.jpg
10275396120,"Nov 24, 2023, 7:54:45 PM",Zwift - Ocean Lava Cliffside Loop in Watopia,Virtual Ride,"",2802,19.43,182.0,55,false,"",Scott Addict RC (virtual),activities/11002320372.fit.gz,,9.800000190734863,2802.0,2738.0,19438.7890625,18.432031631469727,7.099630832672119,158.0,0.0,0.4000000059604645,54.599998474121094,13.282697677612305,0.0,,,139.0,76.0328369140625,,152.91856384277344,,113.64148712158203,296.0,,,55.0,,,,,,,,,144.0,2803.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.937469482421875,0.0,,,,,,,,,,,,media/92a2d7c8-eb85-421e-a5bf-cdbf3db15db3.jpg|media/1d59afea-8923-43c6-a403-a5ff5e70175f.jpg|media/3e77d321-0d65-4eda-885c-6b45b497dbcf.jpg|media/a01562a6-2519-4660-b7f4-ac9038f4c43a.jpg|media/0707f4a1-a7d1-448c-afd7-5dbe00efaf3e.jpg
10278852415,"Nov 25, 2023, 10:56:21 AM",Zwift - The Mega Pretzel in Watopia,Virtual Ride,"",8965,45.02,163.0,54,false,"",Scott Addict RC (virtual),activities/11005915940.fit.gz,,9.800000190734863,8965.0,8185.0,45026.08984375,17.510156631469727,5.501049518585205,734.0,0.0,-6.400000095367432,373.79998779296875,15.572854995727539,0.019544223323464394,,,110.0,76.0751953125,,130.76300048828125,,101.65528869628906,788.0,,,54.0,,,,,,,,,110.0,8584.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,5.022430419921875,0.0,,,,,,,,,,,,media/7b50ada7-0a2c-4df7-86c0-f87138020e56.jpg|media/c507ba19-789c-4222-b397-2c66bd6a10f8.jpg
10296945120,"Nov 28, 2023, 6:16:37 PM",Zwift - Foundation in Paris,Virtual Ride,"",3627,25.13,181.0,32,false,"",Scott Addict RC (virtual),activities/11024703439.fit.gz,,9.800000190734863,3627.0,3627.0,25138.76953125,12.724023818969727,6.931009292602539,156.0,0.0,41.400001525878906,71.4000015258789,6.3668999671936035,0.09069657325744629,,,112.0,84.03710174560547,,138.2021026611328,,96.6454086303711,333.0,,,32.0,,,,,,,,,112.0,3628.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.931009292602539,7.099999904632568,,,,,,,,,,,,media/da85429c-a538-44d4-87fe-6852a882c4fb.jpg|media/287ea0d9-4fc8-4bde-b5ca-e43c0e229d74.jpg
10308056344,"Nov 30, 2023, 6:26:50 PM",Zwift - 2h in Z2 in Makuri Islands,Virtual Ride,"",7297,55.65,174.0,73,false,"",Scott Addict RC (virtual),activities/11036197099.fit.gz,,9.800000190734863,7297.0,7275.0,55656.15234375,15.576562881469727,7.650330066680908,377.0,0.0,61.79999923706055,140.1999969482422,9.960604667663574,-0.029466647654771805,,,114.0,82.84283447265625,,139.28477478027344,,108.60338592529297,755.0,,,73.0,,,,,,,,,122.0,7298.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.627264499664307,0.0,,,,,,,,,,,,media/1a11d88d-b2d4-429d-a9a4-66c6b8fa65a3.jpg
10318656530,"Dec 2, 2023, 6:34:58 PM",Zwift - 3h in Z2 in Yorkshire,Virtual Ride,"",13034,87.23,181.0,168,false,"",Scott Addict RC (virtual),activities/11047185506.fit.gz,,9.800000190734863,13034.0,12736.0,87230.8828125,14.4320068359375,6.849158763885498,1168.0,0.0,102.80000305175781,133.0,9.577775955200195,-0.020405611023306847,,,131.0,78.57855987548828,,144.63221740722656,,111.1502456665039,1349.0,,,168.0,,,,,,5.0,,,123.0,12910.0,0.0,229.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.692564487457275,0.0,,,,,,,,,,,,media/10957759-6468-4d00-b8da-68ff327d9319.jpg|media/78c419fb-f1ca-4ce1-b1ee-ad5334d6e10d.jpg|media/5dfeef8e-27c8-41d0-82cd-158a82b80108.mp4
10328767215,"Dec 4, 2023, 6:35:29 PM",Zwift - 2h in Z2 in London,Virtual Ride,"",7805,60.36,167.0,46,false,"",Scott Addict RC (virtual),activities/11057734481.fit.gz,,9.800000190734863,7805.0,7777.0,60368.79296875,13.328125,7.762477874755859,270.0,0.0,11.199999809265137,31.399999618530273,4.984782695770264,-0.016564849764108658,,,103.0,77.49072265625,,131.50778198242188,,100.8991928100586,752.0,,,46.0,,,,,,2.0,,,106.0,7806.0,0.0,36.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.734630584716797,0.0,,,,,,,,,,,,""
10339654372,"Dec 6, 2023, 6:15:14 PM",Zwift - TT#2 Core Workout in New York,Virtual Ride,"",7770,46.67,178.0,98,false,"",Scott Addict RC (virtual),activities/11069030731.fit.gz,,9.800000190734863,7770.0,7748.0,46669.19921875,18.985937118530273,6.0233869552612305,712.0,0.0,4.400000095367432,132.8000030517578,19.08311653137207,0.014142090454697609,,,100.0,75.01844024658203,,142.08746337890625,,106.29534912109375,787.0,,,98.0,,,,,,4.0,,,134.0,7771.0,0.0,86.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.006331920623779,0.0,,,,,,,,,,,,media/c59799b4-2984-4f00-b52b-32700c6012b5.jpg|media/b52bf908-f5ba-4095-bc9e-657b8331bf24.jpg|media/85aacd10-ecb8-4ef1-bba9-12509b715df8.jpg
10370725975,"Dec 12, 2023, 6:55:25 PM",Zwift - High Cadence Day 6 in Makuri Islands,Virtual Ride,"",7257,59.23,176.0,111,false,"",Scott Addict RC (virtual),activities/11101450728.fit.gz,,9.800000190734863,7257.0,7231.0,59229.05859375,14.717968940734863,8.190991401672363,316.0,0.0,61.79999923706055,140.1999969482422,11.640155792236328,-0.07293716818094254,,,101.0,83.53203582763672,,146.28929138183594,,116.91081237792969,807.0,,,111.0,,,,,,,,,123.0,7258.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,8.16164493560791,0.0,,,,,,,,,,,,media/350f1a9f-8a81-4a4e-bbb5-bbfbfd22b0b7.jpg
10390201288,"Dec 16, 2023, 12:12:12 PM",Zwift - The Mega Pretzel in Watopia,Virtual Ride,"",17065,107.67,182.0,207,false,"",Scott Addict RC (virtual),activities/11121758748.fit.gz,,9.800000190734863,17065.0,16112.0,107676.9140625,20.371875762939453,6.68302583694458,1640.0,0.0,-6.400000095367432,373.79998779296875,15.778104782104492,-0.000742963282391429,,,107.0,72.78366088867188,,143.8852996826172,,121.72728729248047,1873.0,,,207.0,,,,,,,,,137.0,16355.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.309810161590576,0.0,,,,,,,,,,,,media/8ac3d49f-23b9-48d1-baca-b88e76a4459a.jpg
10396107262,"Dec 17, 2023, 3:24:06 PM",Zwift - 2h in Z2 in Scotland,Virtual Ride,"",7258,51.29,173.0,55,false,"",Scott Addict RC (virtual),activities/11127992135.fit.gz,,9.800000190734863,7258.0,7240.0,51295.75,16.682031631469727,7.085048198699951,590.0,0.0,21.799999237060547,87.0,16.073524475097656,-0.02534322999417782,,,98.0,79.97610473632812,,137.05264282226562,,112.0458755493164,775.0,,,55.0,,,,,,,,,126.0,7259.0,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,7.067477226257324,30322.0,,,,,,,,,,,,media/9f0b0eeb-1130-427f-a35c-02db395e2a8a.jpg
10406601221,"Dec 19, 2023, 6:17:11 PM",Zwift - The Long Ride in Makuri Islands,Virtual Ride,"",8311,50.33,186.0,95,false,"",Scott Addict RC (virtual),activities/11138924818.fit.gz,,9.800000190734863,8311.0,8311.0,50329.51171875,17.848438262939453,6.0557708740234375,811.0,0.0,100.5999984741211,223.39999389648438,11.881617546081543,0.10172958672046661,,,114.0,78.00665283203125,,142.1563262939453,,129.7205047607422,1028.0,,,95.0,,,,,,5.0,,,141.0,8312.0,0.0,150.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.0557708740234375,0.0,,,,,,,,,,,,media/98d3d8ac-7ed1-444a-80db-989b390d756d.jpg
10421033910,"Dec 22, 2023, 5:32:38 PM",Zwift - 2004 in Innsbruck,Virtual Ride,"",4854,17.10,174.0,36,false,"",Scott Addict RC (virtual),activities/11153529908.fit.gz,,9.800000190734863,4854.0,3603.0,17105.400390625,20.185937881469727,4.747543811798096,432.0,0.0,279.79998779296875,695.7999877929688,17.307737350463867,0.10639921575784683,,,106.0,77.73020935058594,,138.1145782470703,,119.04449462890625,409.0,,,36.0,,,,,,2.0,,,126.0,3986.0,0.0,17.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,3.5239803791046143,0.0,,,,,,,,,,,,media/e45d9cba-5e93-4741-b094-9daf3326212a.jpg
10421611595,"Dec 22, 2023, 8:22:03 PM",Zwift - SST (Med) in Richmond,Virtual Ride,"",5150,35.53,183.0,108,false,"",Scott Addict RC (virtual),activities/11154126215.fit.gz,,9.800000190734863,5150.0,5150.0,35530.78125,18.025976181030273,6.899180889129639,490.0,0.0,4.199999809265137,55.0,14.870198249816895,-0.11595579236745834,,,97.0,81.690185546875,,153.07708740234375,,125.70989990234375,619.0,,,108.0,,,,,,5.0,,,134.0,5151.0,0.0,92.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.899180889129639,2259.699951171875,,,,,,,,,,,,media/9cd2f5ed-6f3f-4a81-92ef-9e1f63c8fe83.jpg
10424488893,"Dec 23, 2023, 9:31:23 AM",Zwift - Everything Bagel in New York,Virtual Ride,"",12551,86.31,180.0,142,false,"",Scott Addict RC (virtual),activities/11157117103.fit.gz,,9.800000190734863,12551.0,11785.0,86309.9765625,20.542186737060547,7.323714733123779,1307.0,0.0,4.400000095367432,132.8000030517578,19.55552864074707,0.003012400586158037,,,110.0,77.38396453857422,,142.35455322265625,,124.169189453125,1395.0,,,142.0,,,,,,5.0,,,139.0,12208.0,0.0,212.0,0.0,,1.0,,,,,,,,,,,,,,,,13940951.0,,,,,,,,,,,0.0,6.8767409324646,0.0,,,,,,,,,,,,media/9dbdc64f-a3e6-4b2f-9443-dea43276e6f4.jpg|media/263ab8f4-012a-4267-b2b1-e70a94b99599.jpg
10446496121,"Dec 27, 2023, 5:56:40 PM",5km run 💀,Run,,2405,5.15,187.0,60,false,,,activities/10446496121.gpx,,,2405.0,2376.0,5151.47998046875,3.310009717941284,2.1681313514709473,14.289463996887207,14.189464569091797,14.699999809265137,17.200000762939453,4.243350505828857,0.0019411897519603372,,,,,,160.80331420898438,,,406.10528564453125,,,60.0,,,,,,8.0,,,,,0.0,102.0,0.0,,1.0,5164.39990234375,1703696384.0,2.0,9.010000228881836,8.369999885559082,7.130000114440918,0.8799999952316284,1026.739990234375,0.5400000214576721,1.0199999809265137,251.0,0.0,1703659904.0,1703691392.0,0.5,,,0.0,1.0,0.5199999809265137,13201.0,0.0,,,,,0.0,2.1419875621795654,0.0,,,,,,,,,,,,""
